add-none,1,62110,124220,1171912,9,0
add-none,1,62210,124420,1137225,9,0
add-none,1,62310,124620,1146986,9,0
add-none,1,62410,124820,1118264,8,0
add-none,1,62510,125020,1102297,8,0
add-none,1,62610,125220,1180827,9,0
add-none,1,62710,125420,1139325,9,0
add-none,1,62810,125620,1099216,8,0
add-none,1,62910,125820,1132115,8,0
add-none,1,63010,126020,1138474,9,0
add-none,1,63110,126220,1138014,9,0
add-none,1,63210,126420,1150506,9,0
add-none,1,63310,126620,1110727,8,0
add-none,1,63410,126820,1141019,8,0
add-none,1,63510,127020,1133823,8,0
add-none,1,63610,127220,1136455,8,0
add-none,1,63710,127420,1138256,8,0
add-none,1,63810,127620,1127200,8,0
add-none,1,63910,127820,1146463,8,0
add-none,1,64010,128020,1146259,8,0
add-none,1,64110,128220,1142156,8,0
add-none,1,64210,128420,1120527,8,0
add-none,1,64310,128620,1131739,8,0
add-none,1,64410,128820,1134386,8,0
add-none,1,64510,129020,1148620,8,0
add-none,1,64610,129220,1152064,8,0
add-none,1,64710,129420,1148095,8,0
add-none,1,64810,129620,1129194,8,0
add-none,1,64910,129820,1129027,8,0
add-none,1,65010,130020,1145370,8,0
add-none,1,65110,130220,1169493,8,0
add-none,1,65210,130420,1161097,8,0
add-none,1,65310,130620,1164546,8,0
add-none,1,65410,130820,1207530,9,0
add-none,1,65510,131020,1185787,9,0
add-none,1,65610,131220,1181591,9,0
add-none,1,65710,131420,1166115,8,0
add-none,1,65810,131620,1166688,8,0
add-none,1,65910,131820,1192034,9,0
add-none,1,66010,132020,1189681,9,0
add-none,1,66110,132220,1193975,9,0
add-none,1,66210,132420,1193222,9,0
add-none,1,66310,132620,1194763,9,0
add-none,1,66410,132820,1241910,9,0
add-none,1,66510,133020,1218707,9,0
add-none,1,66610,133220,1199354,9,0
add-none,1,66710,133420,1239058,9,0
add-none,1,66810,133620,1215840,9,0
add-none,1,66910,133820,1189428,8,0
add-none,1,67010,134020,1230182,9,0
add-none,1,67110,134220,1208513,9,0
add-none,1,67210,134420,1202723,8,0
add-none,1,67310,134620,1232742,9,0
add-none,1,67410,134820,1224554,9,0
add-none,1,67510,135020,1221413,9,0
add-none,1,67610,135220,1167014,8,0
add-none,1,67710,135420,1239897,9,0
add-none,1,67810,135620,1213437,8,0
add-none,1,67910,135820,1217713,8,0
add-none,1,68010,136020,1217596,8,0
add-none,1,68110,136220,1235094,9,0
add-none,1,68210,136420,1232567,9,0
add-none,1,68310,136620,1231180,9,0
add-none,1,68410,136820,1222232,8,0
add-none,1,68510,137020,1275286,9,0
add-none,1,68610,137220,1233518,8,0
add-none,1,68710,137420,1237984,9,0
add-none,1,68810,137620,1203304,8,0
add-none,1,68910,137820,1234273,8,0
add-none,1,69010,138020,1236430,8,0
add-none,1,69110,138220,1307420,9,0
add-none,1,69210,138420,1276117,9,0
add-none,1,69310,138620,1230132,8,0
add-none,1,69410,138820,1217375,8,0
add-none,1,69510,139020,1223378,8,0
add-none,1,69610,139220,1284344,9,0
add-none,1,69710,139420,1278348,9,0
add-none,1,69810,139620,1233358,8,0
add-none,1,69910,139820,1236571,8,0
add-none,1,70010,140020,1241430,8,0
add-none,1,70110,140220,1242751,8,0
add-none,1,70210,140420,1218919,8,0
add-none,1,70310,140620,1249868,8,0
add-none,1,70410,140820,1262787,8,0
add-none,1,70510,141020,1249640,8,0
add-none,1,70610,141220,1234186,8,0
add-none,1,70710,141420,1251553,8,0
add-none,1,70810,141620,1255567,8,0
add-none,1,70910,141820,1248783,8,0
add-none,1,71010,142020,1261274,8,0
add-none,1,71110,142220,1263735,8,0
add-none,1,71210,142420,1247272,8,0
add-none,1,71310,142620,1219284,8,0
add-none,1,71410,142820,1239230,8,0
add-none,1,71510,143020,1245612,8,0
add-none,1,71610,143220,1264058,8,0
add-none,1,71710,143420,1263054,8,0
add-none,1,71810,143620,1242525,8,0
add-none,1,71910,143820,1288983,8,0
add-none,1,72010,144020,1272684,8,0
add-none,1,72110,144220,1259483,8,0
add-none,1,72210,144420,1297043,8,0
add-none,1,72310,144620,1294425,8,0
add-none,1,72410,144820,1285524,8,0
add-none,1,72510,145020,1262032,8,0
add-none,1,72610,145220,1299882,8,0
add-none,1,72710,145420,1269981,8,0
add-none,1,72810,145620,1278638,8,0
add-none,1,72910,145820,1265320,8,0
add-none,1,73010,146020,1266318,8,0
add-none,1,73110,146220,1290822,8,0
add-none,1,73210,146420,1286976,8,0
add-none,1,73310,146620,1284451,8,0
add-none,1,73410,146820,1341736,9,0
add-none,1,73510,147020,1292902,8,0
add-none,1,73610,147220,1286641,8,0
add-none,1,73710,147420,1293107,8,0
add-none,1,73810,147620,1286004,8,0
add-none,1,73910,147820,1295349,8,0
add-none,1,74010,148020,1257191,8,0
add-none,1,74110,148220,1326882,8,0
add-none,1,74210,148420,1287183,8,0
add-none,1,74310,148620,1278921,8,0
add-none,1,74410,148820,1349516,9,0
add-none,1,74510,149020,1330179,8,0
add-none,1,74610,149220,1303206,8,0
add-none,1,74710,149420,1357006,9,0
add-none,1,74810,149620,1309699,8,0
add-none,1,74910,149820,1304539,8,0
add-none,1,75010,150020,1380137,9,0
add-none,1,75110,150220,1304796,8,0
add-none,1,75210,150420,1267590,8,0
add-none,1,75310,150620,1296338,8,0
add-none,1,75410,150820,1332168,8,0
add-none,1,75510,151020,1326052,8,0
add-none,1,75610,151220,1353692,8,0
add-none,1,75710,151420,1343735,8,0
add-none,1,75810,151620,1306811,8,0
add-none,1,75910,151820,1349255,8,0
add-none,1,76010,152020,1362581,8,0
add-none,1,76110,152220,1395888,9,0
add-none,1,76210,152420,1386210,9,0
add-none,1,76310,152620,1375671,9,0
add-none,1,76410,152820,1377588,9,0
add-none,1,76510,153020,1326586,8,0
add-none,1,76610,153220,1601552,10,0
add-none,1,76710,153420,1428236,9,0
add-none,1,76810,153620,1372087,8,0
add-none,1,76910,153820,1362301,8,0
add-none,1,77010,154020,1325266,8,0
add-none,1,77110,154220,1527570,9,0
add-none,1,77210,154420,1380197,8,0
add-none,1,77310,154620,1336206,8,0
add-none,1,77410,154820,1385978,8,0
add-none,1,77510,155020,1359646,8,0
add-none,1,77610,155220,1348892,8,0
add-none,1,77710,155420,1378276,8,0
add-none,1,77810,155620,1340704,8,0
add-none,1,77910,155820,1384443,8,0
add-none,1,78010,156020,1387048,8,0
add-none,1,78110,156220,1347684,8,0
add-none,1,78210,156420,1388424,8,0
add-none,1,78310,156620,1350566,8,0
add-none,1,78410,156820,1333579,8,0
add-none,1,78510,157020,1416457,9,0
add-none,1,78610,157220,1368542,8,0
add-none,1,78710,157420,1435918,9,0
add-none,1,78810,157620,1344088,8,0
add-none,1,78910,157820,1390251,8,0
add-none,1,79010,158020,1358890,8,0
add-none,1,79110,158220,1334940,8,0
add-none,1,79210,158420,1381247,8,0
add-none,1,79310,158620,1376751,8,0
add-none,1,79410,158820,1386456,8,0
add-none,1,79510,159020,1366043,8,0
add-none,1,79610,159220,1340751,8,0
add-none,1,79710,159420,1444388,9,0
add-none,1,79810,159620,1395949,8,0
add-none,1,79910,159820,1449078,9,0
add-none,1,80010,160020,1406807,8,0
add-none,1,80110,160220,1406516,8,0
add-none,1,80210,160420,1454312,9,0
add-none,1,80310,160620,1428582,8,0
add-none,1,80410,160820,1383263,8,0
add-none,1,80510,161020,1375564,8,0
add-none,1,80610,161220,1375833,8,0
add-none,1,80710,161420,1366758,8,0
add-none,1,80810,161620,1395045,8,0
add-none,1,80910,161820,1366200,8,0
add-none,1,81010,162020,1372379,8,0
add-none,1,81110,162220,1376921,8,0
add-none,1,81210,162420,1397726,8,0
add-none,1,81310,162620,1407764,8,0
add-none,1,81410,162820,1394974,8,0
add-none,1,81510,163020,1402844,8,0
add-none,1,81610,163220,1398669,8,0
add-none,1,81710,163420,1388144,8,0
add-none,1,81810,163620,1397066,8,0
add-none,1,81910,163820,1455327,8,0
add-none,1,82010,164020,1420701,8,0
add-none,1,82110,164220,1599264,9,0
add-none,1,82210,164420,1502221,9,0
add-none,1,82310,164620,1413331,8,0
add-none,1,82410,164820,1526469,9,0
add-none,1,82510,165020,1395350,8,0
add-none,1,82610,165220,1497238,9,0
add-none,1,82710,165420,1453579,8,0
add-none,1,82810,165620,1421075,8,0
add-none,1,82910,165820,1396411,8,0
add-none,1,83010,166020,1393344,8,0
add-none,1,83110,166220,1480161,8,0
add-none,1,83210,166420,1423942,8,0
add-none,1,83310,166620,1404834,8,0
add-none,1,83410,166820,1397980,8,0
add-none,1,83510,167020,1445772,8,0
add-none,1,83610,167220,1429615,8,0
add-none,1,83710,167420,1406283,8,0
add-none,1,83810,167620,1408659,8,0
add-none,1,83910,167820,1501631,8,0
add-none,1,84010,168020,1402982,8,0
add-none,1,84110,168220,1396139,8,0
add-none,1,84210,168420,1443290,8,0
add-none,1,84310,168620,1455777,8,0
add-none,1,84410,168820,1448442,8,0
add-none,1,84510,169020,1416456,8,0
add-none,1,84610,169220,1499237,8,0
add-none,1,84710,169420,1423365,8,0
add-none,1,84810,169620,1482877,8,0
add-none,1,84910,169820,1547747,9,0
add-none,1,85010,170020,1475056,8,0
add-none,1,85110,170220,1517151,8,0
add-none,1,85210,170420,1414656,8,0
add-none,1,85310,170620,1454578,8,0
add-none,1,85410,170820,1433007,8,0
add-none,1,85510,171020,1453139,8,0
add-none,1,85610,171220,1432425,8,0
add-none,1,85710,171420,1440226,8,0
add-none,1,85810,171620,1511254,8,0
add-none,1,85910,171820,1430724,8,0
add-none,1,86010,172020,1459817,8,0
add-none,1,86110,172220,1440959,8,0
add-none,1,86210,172420,1435887,8,0
add-none,1,86310,172620,1502408,8,0
add-none,1,86410,172820,1429966,8,0
add-none,1,86510,173020,1494943,8,0
add-none,1,86610,173220,1593327,9,0
add-none,1,86710,173420,1474684,8,0
add-none,1,86810,173620,1448895,8,0
add-none,1,86910,173820,1453536,8,0
add-none,1,87010,174020,1419355,8,0
add-none,1,87110,174220,1552175,8,0
add-none,1,87210,174420,1499281,8,0
add-none,1,87310,174620,1472677,8,0
add-none,1,87410,174820,1463278,8,0
add-none,1,87510,175020,1448395,8,0
add-none,1,87610,175220,1512736,8,0
add-none,1,87710,175420,1577525,8,0
add-none,1,87810,175620,1512439,8,0
add-none,1,87910,175820,1493988,8,0
add-none,1,88010,176020,1532084,8,0
add-none,1,88110,176220,1478180,8,0
add-none,1,88210,176420,1491283,8,0
add-none,1,88310,176620,1653632,9,0
add-none,1,88410,176820,1547026,8,0
add-none,1,88510,177020,1521972,8,0
add-none,1,88610,177220,1518943,8,0
add-none,1,88710,177420,1502625,8,0
add-none,1,88810,177620,1529957,8,0
add-none,1,88910,177820,1564474,8,0
add-none,1,89010,178020,1512016,8,0
add-none,1,89110,178220,1455757,8,0
add-none,1,89210,178420,1467577,8,0
add-none,1,89310,178620,1473794,8,0
add-none,1,89410,178820,1588110,8,0
add-none,1,89510,179020,1508226,8,0
add-none,1,89610,179220,1543741,8,0
add-none,1,89710,179420,1524713,8,0
add-none,1,89810,179620,1513655,8,0
add-none,1,89910,179820,1489109,8,0
add-none,1,90010,180020,1509926,8,0
add-none,1,90110,180220,1494112,8,0
add-none,1,90210,180420,1583246,8,0
add-none,1,90310,180620,1521801,8,0
add-none,1,90410,180820,1534318,8,0
add-none,1,90510,181020,1564622,8,0
add-none,1,90610,181220,1518747,8,0
add-none,1,90710,181420,1524507,8,0
add-none,1,90810,181620,1580067,8,0
add-none,1,90910,181820,1553284,8,0
add-none,1,91010,182020,1549063,8,0
add-none,1,91110,182220,1547579,8,0
add-none,1,91210,182420,1555129,8,0
add-none,1,91310,182620,1540441,8,0
add-none,1,91410,182820,1480680,8,0
add-none,1,91510,183020,1511207,8,0
add-none,1,91610,183220,1581770,8,0
add-none,1,91710,183420,1542868,8,0
add-none,1,91810,183620,1546591,8,0
add-none,1,91910,183820,1585226,8,0
add-none,1,92010,184020,1538414,8,0
add-none,1,92110,184220,1599806,8,0
add-none,1,92210,184420,1577069,8,0
add-none,1,92310,184620,1594851,8,0
add-none,1,92410,184820,1556739,8,0
add-none,1,92510,185020,1552604,8,0
add-none,1,92610,185220,1616415,8,0
add-none,1,92710,185420,1599101,8,0
add-none,1,92810,185620,1553813,8,0
add-none,1,92910,185820,1532239,8,0
add-none,1,93010,186020,1595382,8,0
add-none,1,93110,186220,1571687,8,0
add-none,1,93210,186420,1555739,8,0
add-none,1,93310,186620,1577204,8,0
add-none,1,93410,186820,1557237,8,0
add-none,1,93510,187020,1576352,8,0
add-none,1,93610,187220,1585567,8,0
add-none,1,93710,187420,1573787,8,0
add-none,1,93810,187620,1644470,8,0
add-none,1,93910,187820,1582775,8,0
add-none,1,94010,188020,1581830,8,0
add-none,1,94110,188220,1628739,8,0
add-none,1,94210,188420,1646778,8,0
add-none,1,94310,188620,1566984,8,0
add-none,1,94410,188820,1622150,8,0
add-none,1,94510,189020,1706204,9,0
add-none,1,94610,189220,1554793,8,0
add-none,1,94710,189420,1563388,8,0
add-none,1,94810,189620,1614406,8,0
add-none,1,94910,189820,1553114,8,0
add-none,1,95010,190020,1725308,9,0
add-none,1,95110,190220,1636074,8,0
add-none,1,95210,190420,1598872,8,0
add-none,1,95310,190620,1679290,8,0
add-none,1,95410,190820,1719561,9,0
add-none,1,95510,191020,1709427,8,0
add-none,1,95610,191220,1664378,8,0
add-none,1,95710,191420,1588042,8,0
add-none,1,95810,191620,1545704,8,0
add-none,1,95910,191820,1560239,8,0
add-none,1,96010,192020,1582987,8,0
add-none,1,96110,192220,1618874,8,0
add-none,1,96210,192420,1602975,8,0
add-none,1,96310,192620,1608970,8,0
add-none,1,96410,192820,1577108,8,0
add-none,1,96510,193020,1582124,8,0
add-none,1,96610,193220,1694719,8,0
add-none,1,96710,193420,1662223,8,0
add-none,1,96810,193620,1606953,8,0
add-none,1,96910,193820,1581022,8,0
add-none,1,97010,194020,1580352,8,0
add-none,1,97110,194220,1699271,8,0
add-none,1,97210,194420,1596279,8,0
add-none,1,97310,194620,1664384,8,0
add-none,1,97410,194820,1666999,8,0
add-none,1,97510,195020,1614838,8,0
add-none,1,97610,195220,1608053,8,0
add-none,1,97710,195420,1583504,8,0
add-none,1,97810,195620,1625518,8,0
add-none,1,97910,195820,1661220,8,0
add-none,1,98010,196020,1654904,8,0
add-none,1,98110,196220,1641669,8,0
add-none,1,98210,196420,1609997,8,0
add-none,1,98310,196620,1677733,8,0
add-none,1,98410,196820,1586376,8,0
add-none,1,98510,197020,1642734,8,0
add-none,1,98610,197220,1710567,8,0
add-none,1,98710,197420,1652953,8,0
add-none,1,98810,197620,1639827,8,0
add-none,1,98910,197820,1632047,8,0
add-none,1,99010,198020,1571805,7,0
add-none,1,99110,198220,1692190,8,0
add-none,1,99210,198420,1666897,8,0
add-none,1,99310,198620,1693635,8,0
add-none,1,99410,198820,1650891,8,0
add-none,1,99510,199020,1674113,8,0
add-none,1,99610,199220,1655896,8,0
add-none,1,99710,199420,1679627,8,0
add-none,1,99810,199620,1711151,8,0
add-none,1,99910,199820,1670213,8,0
add-yield-m,2,10000,40000,32224447,805,0
add-yield-s,2,1,4,343931,85982,0
add-yield-c,2,1,4,384207,96051,0
add-yield-m,4,10000,80000,65556155,819,0
add-yield-s,4,1,8,427588,53448,0
add-yield-c,4,1,8,421129,52641,0
add-yield-m,8,10000,160000,126447004,790,0
add-yield-s,8,1,16,598543,37408,0
add-yield-c,8,1,16,525446,32840,0
add-yield-m,12,10000,240000,196280200,817,0
add-yield-s,12,1,24,668999,27874,0
add-yield-c,12,1,24,611905,25496,0
add-yield-none,2,10,40,355691,8892,3
add-yield-m,2,10,40,400300,10007,0
add-yield-s,2,10,40,367915,9197,0
add-yield-c,2,10,40,351729,8793,0
add-yield-none,2,20,80,389728,4871,12
add-yield-m,2,20,80,367078,4588,0
add-yield-s,2,20,80,388022,4850,0
add-yield-c,2,20,80,408725,5109,0
add-yield-none,2,40,160,378466,2365,29
add-yield-m,2,40,160,404246,2526,0
add-yield-s,2,40,160,379419,2371,0
add-yield-c,2,40,160,384993,2406,0
add-yield-none,2,80,320,492762,1539,0
add-yield-m,2,80,320,456623,1426,0
add-yield-s,2,80,320,518958,1621,0
add-yield-c,2,80,320,482813,1508,0
add-yield-none,2,100,400,504637,1261,51
add-yield-m,2,100,400,501492,1253,0
add-yield-s,2,100,400,554919,1387,0
add-yield-c,2,100,400,561005,1402,0
add-yield-none,2,500,2000,1257306,628,-6
add-yield-m,2,500,2000,1820324,910,0
add-yield-s,2,500,2000,1818472,909,0
add-yield-c,2,500,2000,1320943,660,0
add-yield-none,2,1000,4000,2146045,536,46
add-yield-m,2,1000,4000,3510498,877,0
add-yield-s,2,1000,4000,3616602,904,0
add-yield-c,2,1000,4000,2205085,551,0
add-yield-none,4,10,80,447443,5593,10
add-yield-m,4,10,80,412018,5150,0
add-yield-s,4,10,80,388989,4862,0
add-yield-c,4,10,80,351966,4399,0
add-yield-none,4,20,160,389804,2436,18
add-yield-m,4,20,160,405388,2533,0
add-yield-s,4,20,160,435445,2721,0
add-yield-c,4,20,160,405701,2535,0
add-yield-none,4,40,320,517375,1616,63
add-yield-m,4,40,320,425641,1330,0
add-yield-s,4,40,320,456398,1426,0
add-yield-c,4,40,320,423577,1323,0
add-yield-none,4,80,640,507847,793,51
add-yield-m,4,80,640,708295,1106,0
add-yield-s,4,80,640,790776,1235,0
add-yield-c,4,80,640,497101,776,0
add-yield-none,4,100,800,547810,684,36
add-yield-m,4,100,800,936332,1170,0
add-yield-s,4,100,800,958711,1198,0
add-yield-c,4,100,800,607912,759,0
add-yield-none,4,500,4000,1276782,319,67
add-yield-m,4,500,4000,3530608,882,0
add-yield-s,4,500,4000,4386204,1096,0
add-yield-c,4,500,4000,1443791,360,0
add-yield-none,4,1000,8000,2233494,279,41
add-yield-m,4,1000,8000,6765551,845,0
add-yield-s,4,1000,8000,8817266,1102,0
add-yield-c,4,1000,8000,2414492,301,0
add-yield-none,8,10,160,561211,3507,6
add-yield-m,8,10,160,596380,3727,0
add-yield-s,8,10,160,537883,3361,0
add-yield-c,8,10,160,534312,3339,0
add-yield-none,8,20,320,554816,1733,87
add-yield-m,8,20,320,538423,1682,0
add-yield-s,8,20,320,516056,1612,0
add-yield-c,8,20,320,507148,1584,0
add-yield-none,8,40,640,563735,880,79
add-yield-m,8,40,640,828478,1294,0
add-yield-s,8,40,640,1016712,1588,0
add-yield-c,8,40,640,549272,858,0
add-yield-none,8,80,1280,571570,446,163
add-yield-m,8,80,1280,1242121,970,0
add-yield-s,8,80,1280,1604748,1253,0
add-yield-c,8,80,1280,605368,472,0
add-yield-none,8,100,1600,669619,418,173
add-yield-m,8,100,1600,1534223,958,0
add-yield-s,8,100,1600,1948791,1217,0
add-yield-c,8,100,1600,734536,459,0
add-yield-none,8,500,8000,1433071,179,70
add-yield-m,8,500,8000,6966922,870,0
add-yield-s,8,500,8000,10360809,1295,0
add-yield-c,8,500,8000,1986321,248,0
add-yield-none,8,1000,16000,2427783,151,166
add-yield-m,8,1000,16000,14705000,919,0
add-yield-s,8,1000,16000,19365975,1210,0
add-yield-c,8,1000,16000,3761127,235,0
add-yield-none,12,10,240,634382,2643,6
add-yield-m,12,10,240,683709,2848,0
add-yield-s,12,10,240,658008,2741,0
add-yield-c,12,10,240,652941,2720,0
add-yield-none,12,20,480,684149,1425,66
add-yield-m,12,20,480,668145,1391,0
add-yield-s,12,20,480,778886,1622,0
add-yield-c,12,20,480,605863,1262,0
add-yield-none,12,40,960,615306,640,95
add-yield-m,12,40,960,1026556,1069,0
add-yield-s,12,40,960,1372924,1430,0
add-yield-c,12,40,960,681664,710,0
add-yield-none,12,80,1920,644866,335,150
add-yield-m,12,80,1920,1856981,967,0
add-yield-s,12,80,1920,2888563,1504,0
add-yield-c,12,80,1920,799699,416,0
add-yield-none,12,100,2400,688788,286,189
add-yield-m,12,100,2400,2265391,943,0
add-yield-s,12,100,2400,3459588,1441,0
add-yield-c,12,100,2400,857134,357,0
add-yield-none,12,500,12000,1662066,138,-15
add-yield-m,12,500,12000,10087956,840,0
add-yield-s,12,500,12000,16973207,1414,0
add-yield-c,12,500,12000,3444230,287,0
add-yield-none,12,1000,24000,2870722,119,187
add-yield-m,12,1000,24000,20207171,841,0
add-yield-s,12,1000,24000,35609227,1483,0
add-yield-c,12,1000,24000,6512045,271,0
add-none,1,10000,20000,440928,22,0
add-m,1,10000,20000,454772,22,0
add-s,1,10000,20000,435547,21,0
add-c,1,10000,20000,793043,39,0
add-none,2,10000,40000,1019354,25,3053
add-m,2,10000,40000,503969,12,0
add-s,2,10000,40000,1474738,36,0
add-c,2,10000,40000,4446340,111,0
add-none,4,10000,80000,1521489,19,174
add-m,4,10000,80000,675282,8,0
add-s,4,10000,80000,4430362,55,0
add-c,4,10000,80000,9491611,118,0
add-none,8,10000,160000,3032816,18,-321
add-m,8,10000,160000,1396356,8,0
add-s,8,10000,160000,15154334,94,0
add-c,8,10000,160000,26081166,163,0
add-none,12,10000,240000,4523252,18,3643
add-m,12,10000,240000,1913131,7,0
add-s,12,10000,240000,34721162,144,0
add-c,12,10000,240000,43177941,179,0
